,0,1,2,3,4,5,6,7,8,9,10,11,12,label
30,-407.14987,-86.742325,-99.26527,-39.76747,-72.32498,-11.330233,-34.323456,-22.092846,-18.192963,1.7803587,-14.132673,13.3076725,7.857956,familiaris
31,-415.72293,-79.31845,-96.44185,-40.44055,-72.56674,-6.8938284,-36.543102,-22.990854,-18.536732,2.0377374,-18.633457,12.953571,1.6015699,familiaris
32,-414.61172,-80.22151,-98.44917,-40.7433,-75.61982,0.13739842,-38.87197,-20.410065,-18.928864,-1.2114569,-20.567806,10.255117,-3.7643733,familiaris
33,-406.86295,-79.86087,-98.69422,-31.023134,-82.39441,2.5631196,-50.447174,-16.973318,-14.586617,-4.3440323,-15.148191,10.900028,-8.464224,familiaris
34,-399.5255,-86.27772,-92.45453,-27.084255,-82.88455,1.6491473,-39.3235,-25.804964,-3.8455637,-5.379484,-16.293041,8.739758,-5.6735563,familiaris
35,-384.7137,-93.58221,-83.11333,-20.300018,-88.114716,14.165259,-36.226402,-23.729973,-8.898607,-1.3617833,-25.102154,14.470411,-4.4154806,familiaris
36,-374.05167,-105.43091,-77.50409,-19.4734,-93.38609,21.889618,-40.81928,-18.500845,-11.604288,0.5825647,-23.082378,13.249773,0.10184753,familiaris
37,-355.5479,-138.60721,-60.543514,-41.99331,-68.60288,-1.6520863,-30.039284,-20.865368,-3.5995255,-2.5312161,-11.704838,7.7291117,-1.0331147,familiaris
38,-343.94073,-149.10722,-49.681747,-56.3868,-50.914185,-16.405262,-23.132818,-24.768768,-10.924992,0.1267421,-17.402002,8.346739,-7.1289873,familiaris
39,-345.09137,-145.46951,-41.695923,-62.457848,-40.65552,-26.769539,-13.13617,-33.37123,-14.059553,2.2282078,-15.415683,5.994794,-7.9035616,familiaris
40,-356.75668,-142.5222,-46.58968,-65.4996,-40.02917,-25.85485,-13.422344,-33.70502,-8.929704,2.2827313,-10.507723,-0.1543749,-2.3014345,familiaris
41,-373.63998,-130.90294,-66.52844,-58.536205,-56.035248,-12.430646,-30.414953,-25.05706,-14.198467,-5.019738,-12.96637,0.89365,-2.2978883,familiaris
42,-378.74277,-121.15549,-72.26545,-47.919205,-72.88927,1.2155018,-34.441196,-25.806335,-10.026972,-9.662827,-12.864412,10.505068,-4.633341,familiaris
43,-371.0231,-117.91079,-64.458115,-31.193651,-74.90022,12.22087,-37.715363,-20.153637,-6.4010916,-13.834265,-6.3943906,9.896934,-4.5174837,familiaris
44,-364.4399,-118.90822,-62.52559,-28.788052,-74.801056,20.123238,-47.8527,-18.774376,-11.3,-11.38737,-3.4459376,1.2052242,-8.829252,familiaris
45,-370.84503,-117.45802,-71.64456,-36.095913,-80.86163,15.590664,-54.20341,-13.818666,-15.757631,-9.081383,-9.258219,2.482408,-6.4305677,familiaris
46,-379.08255,-100.43331,-71.74802,-40.115547,-77.78656,9.846034,-50.736572,-15.701794,-16.955019,-12.352364,-12.591028,1.0827445,-3.313808,familiaris
47,-380.69257,-87.07148,-71.21616,-37.357536,-72.74462,8.05984,-50.968765,-17.526478,-19.855293,-9.733143,-16.414438,5.030628,-2.402802,familiaris
48,-367.75375,-55.946167,-52.076767,-10.708545,-52.178013,28.040894,-30.814009,-5.9386806,-2.4398706,2.8543646,-9.569188,8.602941,-2.5785928,familiaris
0,-486.50647,-110.37253,-93.14404,-46.090958,-28.778257,-11.456398,-9.482376,13.109766,-7.8128643,18.392307,10.484047,20.93406,-10.953171,modularis
1,-437.576,-123.34569,-98.38095,-59.83626,-31.544754,-15.734603,-11.047716,12.923796,2.859875,12.434554,6.0390453,18.39748,-5.6627407,modularis
2,-409.58017,-137.53381,-88.72679,-71.38814,-27.216183,-25.052387,-10.20763,7.9075403,2.790443,15.643181,2.028652,19.967102,0.32605308,modularis
3,-405.2889,-139.58977,-85.76835,-73.85812,-24.287354,-25.316172,-7.9179716,1.0184284,-0.45456836,18.773369,1.3207426,16.938057,1.6547108,modularis
4,-414.10855,-135.33168,-95.86495,-68.0606,-25.366983,-19.031422,-4.2611384,-1.84565,3.4510603,12.685669,5.32196,18.319069,2.2506843,modularis
5,-428.10986,-124.79135,-105.0685,-49.537884,-34.022614,-17.709267,-12.711688,-0.54773545,6.4341297,12.554363,6.732856,23.130812,4.0879335,modularis
6,-432.08194,-112.896935,-113.175896,-40.390175,-45.708534,-16.158491,-16.328938,2.9927769,5.0557795,14.607193,6.4781485,20.210964,7.351939,modularis
7,-432.60318,-112.05754,-117.99283,-41.019665,-47.648655,-12.020055,-13.6701355,5.8201528,3.6624043,13.407764,10.189989,18.799454,4.9216833,modularis
8,-437.5508,-111.84488,-119.89841,-38.683163,-47.619606,-9.409029,-11.412155,7.7791452,0.9194305,13.3957405,11.3386545,17.768253,0.28103232,modularis
9,-431.9592,-116.9221,-110.15698,-46.48729,-39.76204,-17.525707,-7.502106,0.3758089,8.170209,6.7110844,12.242949,10.891398,7.023156,modularis
10,-434.7534,-114.57132,-111.12767,-51.16817,-37.6799,-16.848116,-7.0297775,-1.1764188,12.5838375,7.2297506,12.343847,13.06629,9.75123,modularis
11,-424.60217,-127.01936,-103.93361,-55.967064,-30.223156,-16.467842,-9.7802105,-1.158625,5.1752577,13.43729,5.315205,20.61953,1.3362522,modularis
12,-408.8423,-141.05995,-88.65869,-66.63722,-22.657555,-25.106417,-11.646438,0.033064246,-3.057193,18.974768,6.4473295,22.311394,0.20654106,modularis
13,-415.44275,-127.684,-93.78071,-62.613922,-29.663427,-24.8885,-11.533707,3.0730166,0.075867265,15.308945,4.722975,21.308884,0.42520118,modularis
14,-439.4535,-103.35048,-117.71506,-42.098675,-43.02236,-15.0363455,-17.085732,8.3625145,0.1926257,9.42334,6.248724,23.414024,1.2222025,modularis
15,-435.972,-110.280975,-114.088,-48.093445,-44.66636,-10.879152,-15.149986,14.977314,-6.7193327,23.750607,-2.278461,26.925297,-5.297821,modularis
16,-421.5391,-125.50502,-103.016045,-51.161034,-42.417854,-10.760946,-22.663073,17.799303,-7.9361496,27.00055,-9.988843,30.78975,-11.067494,modularis
17,-414.23715,-131.79376,-100.600784,-57.083775,-34.561066,-18.774052,-17.911386,12.066866,0.23652774,20.023403,-2.0364516,24.547806,-4.6992216,modularis
18,-410.3761,-140.72945,-85.73345,-73.302505,-19.723438,-34.172516,2.6535234,-6.1260242,16.393785,3.805137,11.428259,8.094604,6.6359177,modularis
19,-402.3352,-149.0888,-72.25763,-77.382385,-14.597773,-30.919361,-1.8252342,-6.9792438,8.673059,1.28077,13.885821,6.302024,6.2625656,modularis
20,-380.5598,-170.9926,-61.32254,-80.51127,-12.58184,-26.945997,-9.7298,-0.7938665,1.8973502,8.353092,6.784875,12.874804,-1.0615835,modularis
21,-371.9674,-175.09808,-43.68981,-82.819016,-0.3528693,-31.352556,-0.2888988,1.7400986,-2.7798696,7.4626083,6.574717,11.479273,-0.65425116,modularis
22,-366.52576,-172.51031,-34.143387,-89.70473,3.9723487,-27.384024,-2.3876069,6.386894,-11.008005,10.993309,7.1366086,10.866371,3.3089547,modularis
23,-374.59305,-167.64676,-44.930183,-91.19916,-1.5926763,-27.042538,-0.06011597,2.300508,-5.9879265,12.973734,2.7086647,11.268852,2.9012642,modularis
24,-391.1273,-159.93896,-69.11688,-82.745026,-15.8349285,-32.398895,1.6533672,-0.5289719,6.646735,13.143681,3.4817157,20.249722,4.964149,modularis
25,-398.54227,-151.755,-74.0677,-74.50493,-14.631802,-38.383575,1.6187971,-9.315374,13.490875,10.901651,9.823519,17.766567,5.118173,modularis
26,-408.18628,-145.5628,-84.28274,-65.83026,-26.34811,-24.687588,-12.478844,4.6725235,6.91645,17.524582,11.105917,20.268967,3.4163766,modularis
27,-405.75397,-139.27853,-91.951,-56.811657,-39.503998,-5.777652,-22.900707,23.499327,-9.876453,33.24007,0.05972019,26.053844,0.61961436,modularis
28,-390.8338,-161.24034,-79.6696,-74.18442,-26.06755,-20.276913,-10.654554,10.298859,-0.8520204,20.027933,5.702917,15.548315,3.0629604,modularis
29,-365.01736,-174.43416,-50.50308,-79.208176,-8.766502,-22.722666,-4.997404,0.8669668,2.5648887,2.6664271,6.2693624,3.848035,8.228633,modularis
30,-365.0884,-169.411,-45.691406,-78.20905,-7.8934054,-30.375282,1.046752,0.76978445,7.405063,1.0959767,3.0311491,5.0236826,5.999185,modularis
31,-387.06744,-159.30386,-69.05764,-77.375755,-23.07813,-34.205353,-1.2281313,-2.1201456,7.2181783,12.312754,5.597807,5.673954,8.780821,modularis
32,-382.5257,-158.08032,-65.36265,-82.29239,-19.827044,-30.829596,-2.6954923,-1.4158865,-1.17668,9.87256,-0.6166077,8.438214,4.5994306,modularis
33,-377.31564,-168.07106,-54.756195,-87.21588,-10.275031,-26.795208,-8.471164,3.4804451,-5.2134056,11.068121,-0.37915686,9.669853,3.6481876,modularis
34,-389.14188,-164.56635,-69.36023,-84.22009,-21.491594,-21.909412,-7.406706,5.4873524,0.17706075,14.3034,7.3695793,13.612537,5.883467,modularis
35,-411.13623,-133.48996,-98.28693,-61.915024,-35.88296,-21.699894,-2.9573288,2.693383,6.300763,7.841656,11.64241,13.12289,5.22378,modularis
36,-421.2253,-122.64314,-107.88535,-52.959457,-33.495564,-19.744974,-7.896353,-1.0100064,2.4320755,9.329889,11.996717,15.412181,6.6259017,modularis
37,-423.49994,-114.46923,-115.620285,-52.282364,-38.171814,-17.30068,-8.332258,2.4754744,4.2380505,10.391666,10.574577,12.33214,7.6887684,modularis
38,-426.39252,-114.34736,-116.19481,-47.886337,-43.940506,-16.260836,-11.151622,9.049999,5.463194,16.039623,6.0560913,10.551563,2.9426851,modularis
39,-428.8046,-112.60172,-118.94385,-46.277252,-46.02278,-10.464861,-14.133755,8.312063,7.5982656,17.53331,5.968758,10.809236,0.35442817,modularis
40,-430.111,-107.21097,-125.6791,-42.898693,-46.27533,-5.0236206,-19.132362,3.6563377,6.1929793,14.044081,12.8566065,14.886904,4.229292,modularis
41,-429.00446,-107.11343,-127.335556,-41.25449,-47.98329,-4.2181673,-18.038101,6.579573,1.340811,15.920916,10.111401,16.985006,2.5236216,modularis
42,-429.94604,-105.780655,-128.22043,-40.19854,-49.40599,-5.1723576,-14.759068,9.717348,-2.195996,17.94748,5.2773232,14.570564,0.047453113,modularis
43,-419.48584,-88.91696,-112.525795,-28.334522,-39.737835,-1.1979162,-10.0059185,8.664362,-1.6230276,12.579634,-0.27460477,11.427727,-2.806784,modularis
44,-421.56952,-62.19919,-89.08586,-12.037825,-25.6297,1.1834683,-7.3896027,13.214121,-0.42945993,3.6267114,-2.8219566,7.1822066,-9.365892,modularis
0,-391.6621,-46.90683,-11.096213,-37.643883,-25.662647,-36.679916,-4.3022037,-41.563362,-0.90985966,-21.664713,11.216589,-1.5630903,9.838113,troglodytes
1,-334.60358,-67.25833,-11.852758,-49.289448,-22.98544,-39.870857,-12.949474,-33.465927,-12.212641,-9.899658,1.8125421,6.7361164,3.9120393,troglodytes
2,-323.18906,-83.32408,-22.036798,-68.230774,-26.282139,-44.75908,-20.008358,-34.34874,-16.7383,-9.543625,-4.4028883,6.3035507,3.8922045,troglodytes
3,-335.36328,-86.77879,-20.542492,-81.865814,-23.087591,-50.27581,-22.032185,-36.71682,-12.832678,-8.846991,-10.629768,5.513794,5.7043796,troglodytes
4,-343.80585,-79.9877,-21.78247,-88.69223,-22.80899,-54.97494,-16.942657,-40.675156,-3.1765919,-6.355706,-4.9845133,5.34447,5.272785,troglodytes
5,-342.37732,-76.0692,-28.54044,-84.86601,-29.000492,-51.611412,-15.774937,-40.030285,-3.960894,-17.499805,-0.9478754,0.60935974,1.959224,troglodytes
6,-352.99512,-68.13551,-39.582092,-69.99269,-46.170357,-33.801888,-33.103287,-34.680084,-6.971125,-22.153294,-0.87048614,-2.493553,4.6339035,troglodytes
7,-364.2651,-56.753197,-45.313423,-59.51367,-53.244717,-22.608221,-38.840115,-29.246231,-12.3836155,-11.413902,-3.2227504,1.7577324,4.712828,troglodytes
8,-362.00378,-43.134445,-55.562782,-43.504692,-56.83451,-20.416092,-37.233994,-28.621765,-10.701621,-16.312414,-3.941524,4.234103,1.5460804,troglodytes
9,-360.7367,-37.981693,-64.86809,-38.07403,-61.149807,-20.754457,-37.77343,-22.904696,-15.771917,-12.000485,-3.53889,3.534851,2.8600903,troglodytes
10,-355.32983,-47.938515,-56.80681,-46.492607,-58.409325,-25.612507,-40.057236,-21.15078,-20.55719,-9.387937,4.477137,2.1825142,14.670446,troglodytes
11,-357.6453,-53.30605,-50.41307,-51.974335,-55.215164,-23.758831,-44.019424,-19.96804,-18.62124,-8.338011,2.261324,7.1104345,11.138517,troglodytes
12,-367.3831,-47.487724,-58.695175,-55.620674,-56.45526,-17.62261,-47.263866,-12.849041,-20.882282,-3.431097,-5.055664,16.694513,4.639836,troglodytes
13,-365.78244,-41.956657,-56.365707,-57.523487,-58.67404,-19.631708,-44.342377,-16.346474,-22.187393,-1.8313675,-9.939487,9.7820835,4.473474,troglodytes
14,-365.87766,-42.671715,-53.11508,-57.96825,-57.02372,-18.12537,-42.44488,-18.657824,-27.44233,-2.410118,-14.800977,4.7658877,-1.2592852,troglodytes
15,-368.6567,-44.41227,-53.27275,-56.75017,-50.31713,-18.2271,-46.42234,-23.39889,-26.118092,-2.7795362,-14.069859,0.109247625,1.1839528,troglodytes
16,-366.33002,-48.336994,-53.698093,-60.90297,-52.56948,-24.751678,-43.80388,-25.241388,-20.173063,-9.134171,-6.6158495,-3.3808606,6.0113783,troglodytes
17,-364.94586,-31.024643,-51.83197,-51.605347,-50.94743,-17.790443,-42.19999,-21.368286,-24.73169,-13.558336,-9.319107,-1.0825602,5.115506,troglodytes
18,-370.21933,-27.903122,-53.942062,-55.00968,-49.03882,-18.707935,-43.603424,-15.35916,-29.437466,-9.381931,-15.17634,2.9222393,5.530859,troglodytes
19,-375.01364,-39.393875,-53.01925,-67.73791,-53.06714,-25.465878,-47.576653,-5.395555,-32.615353,-0.71684074,-12.754673,8.149088,9.080502,troglodytes
20,-367.73746,-41.95962,-51.617496,-70.864334,-48.46486,-23.706455,-48.00159,-3.8679547,-34.46525,3.7335887,-15.388432,12.706949,4.618434,troglodytes
21,-343.0785,-65.24118,-27.0673,-96.90054,-17.304813,-46.389893,-22.683271,-24.6655,-15.231125,-15.423726,-3.7452197,3.706789,12.408324,troglodytes
22,-344.77148,-72.54622,-19.820995,-106.44317,-7.2702703,-55.481167,-10.223406,-33.60723,-6.2630944,-13.760787,-3.5884917,4.428296,8.717836,troglodytes
23,-356.248,-67.63483,-25.366043,-97.47185,-13.319385,-56.581383,-14.219614,-35.315456,-3.538875,-9.340564,-3.8884687,6.6463995,8.533081,troglodytes
24,-356.88715,-56.53178,-42.9212,-81.80341,-33.303917,-36.885853,-38.166317,-21.584202,-14.275707,-11.229654,-4.4655075,5.615326,9.782749,troglodytes
25,-354.9289,-53.185165,-43.25225,-75.03437,-49.261425,-22.305328,-59.603333,-5.545517,-19.903257,-11.806801,-1.7907535,2.1974096,8.41402,troglodytes
26,-365.75534,-43.20664,-52.46228,-60.285896,-64.04464,-13.779217,-65.789474,2.9479356,-28.663214,1.71935,-9.371428,8.911193,2.3945189,troglodytes
27,-365.5398,-30.78595,-45.971115,-55.31549,-57.720078,-16.576925,-59.444603,1.0020118,-33.686745,4.0288267,-20.10373,10.168156,-3.4038472,troglodytes
28,-369.0211,-23.32217,-46.01722,-54.429127,-56.93043,-13.669947,-55.119965,-1.3050566,-34.344635,4.728854,-21.488544,7.4720063,-3.8982854,troglodytes
29,-374.94922,-20.29657,-55.23237,-51.23665,-59.580204,-9.767517,-55.39891,-1.8072443,-35.845634,5.1578035,-17.91167,6.8319106,-2.8566997,troglodytes
30,-387.08875,-15.273159,-66.04387,-50.507866,-61.86998,-10.308098,-60.49682,-1.0062516,-34.652676,2.5839827,-11.815814,10.731604,1.793883,troglodytes
31,-383.7727,-25.193203,-65.25354,-50.120285,-67.58073,-7.699638,-62.561314,-3.4621048,-25.7967,-3.0446768,-9.225417,1.8743093,8.100073,troglodytes
32,-376.5332,-30.820354,-63.644623,-48.055885,-71.9373,-0.6519729,-67.47417,-3.2372556,-30.119303,-5.342746,-5.693679,-5.729782,5.4960575,troglodytes
33,-374.98526,-34.10349,-50.290268,-49.11634,-68.23897,-4.719374,-62.01055,-0.94970846,-37.59957,-0.5620944,-0.5353324,1.011136,3.4006457,troglodytes
34,-367.37006,-43.5503,-40.217632,-59.444572,-58.465893,-14.087062,-55.001022,-1.4924475,-38.064484,3.7239203,-6.292902,7.673588,0.2027818,troglodytes
35,-366.9461,-39.584793,-43.4385,-68.07034,-43.12738,-22.492447,-53.01651,-11.1706295,-30.221867,-0.45597345,-8.716997,3.972599,-2.2262444,troglodytes
36,-375.87256,-36.257263,-51.552753,-69.37983,-39.086212,-27.848248,-47.06182,-20.286755,-24.457062,-2.249832,-5.024238,-1.2701837,1.5842175,troglodytes
37,-381.87732,-34.519363,-57.06755,-59.7415,-48.748688,-23.006847,-51.61035,-14.765277,-27.00853,-8.947314,1.4563302,-9.095335,9.489738,troglodytes
38,-377.14374,-39.298416,-56.97685,-50.584206,-65.345276,-6.0088015,-70.70323,-1.5260452,-27.583202,-12.693931,8.144051,-6.36151,12.335125,troglodytes
39,-375.0196,-33.47949,-61.914864,-39.00957,-74.6548,3.2250268,-76.23358,-1.0879238,-29.392096,-9.327009,7.804294,-2.0740814,10.892139,troglodytes
40,-374.99066,-34.390244,-64.120605,-40.278492,-72.499664,0.5504905,-65.74932,-1.0630752,-33.359215,-2.6936502,-3.2330825,4.5266542,7.1307907,troglodytes
41,-372.30258,-38.733612,-56.898483,-54.86781,-67.09679,-5.0916443,-62.213806,2.3917785,-43.86229,4.8551464,-14.64896,16.391155,-4.581023,troglodytes
42,-368.45956,-39.838844,-47.428436,-61.619656,-52.022354,-16.296425,-55.466602,-5.6058416,-43.44167,5.06779,-15.350876,14.745802,-7.4313145,troglodytes
43,-377.57498,-31.39066,-51.459324,-58.77131,-50.54564,-16.566536,-55.212845,-4.073252,-40.120834,3.9916558,-11.376819,18.04068,-9.8776,troglodytes
44,-372.55753,-32.08759,-49.73835,-44.27528,-69.54911,0.97655755,-66.54027,6.071817,-40.206894,2.7989829,-5.8712807,14.199259,-4.898498,troglodytes
45,-351.48407,-16.079823,-23.817547,-18.14759,-55.58618,26.469044,-58.031666,18.227283,-29.58976,4.8023124,-3.1966407,3.8273544,-1.3322601,troglodytes
46,-367.16342,-2.7842455,-13.846525,-10.734118,-45.372635,33.19243,-54.37754,22.149652,-28.414597,7.349354,-4.355247,0.90112233,-3.3085504,troglodytes
0,-364.1118,30.784546,-5.988747,-5.1422048,-23.717247,-14.457992,-27.331444,-2.5829217,-6.782276,-3.9276125,-18.596235,0.15817845,-3.164505,major
1,-275.0455,27.606384,-9.23578,-5.154725,-19.983265,-16.865767,-25.56024,-2.2610388,-10.0375,-5.508633,-15.076292,-1.8642428,-9.09709,major
2,-245.43692,26.900667,-16.576464,-12.540846,-16.146078,-12.956532,-26.37283,-5.505685,-13.08824,-2.363841,-13.963093,-3.9466338,-11.413223,major
3,-241.9981,25.057108,-16.775883,-14.582582,-26.451847,-11.890497,-23.892977,-10.222206,-17.682116,1.2037129,-13.964962,-3.4195123,-14.275997,major
4,-239.31133,25.070621,-14.870846,-14.76755,-31.37915,-11.866947,-22.593277,-11.192099,-19.244637,2.5010648,-11.233004,-4.4613028,-15.563602,major
5,-240.0479,22.912739,-17.236645,-17.956661,-28.528809,-11.218153,-21.778706,-14.9618225,-18.445194,-2.1660006,-11.097275,-2.2582223,-13.006888,major
6,-241.48984,18.426998,-14.130438,-15.661873,-22.85036,-16.782223,-21.90788,-13.961409,-16.224876,-6.2750444,-12.126221,0.051789224,-10.953489,major
7,-239.97768,21.340912,-15.774408,-13.384674,-22.746113,-16.087183,-17.009722,-10.805916,-16.384018,-4.9410386,-11.882708,-0.3101359,-14.74712,major
8,-234.73022,25.200697,-12.568187,-10.417619,-19.90422,-12.419367,-17.20543,-4.151302,-12.244345,1.1002119,-10.927168,-3.2537901,-14.940526,major
9,-233.07675,25.619968,-8.936372,-8.038295,-18.98521,-16.33625,-23.19294,-4.21909,-15.644391,-2.3940318,-7.7723513,-3.0667543,-15.712187,major
10,-233.51088,21.272202,-13.31335,-10.311022,-17.72816,-12.416795,-24.068192,-6.5333776,-16.93644,-4.7437525,-7.2020774,-4.515484,-13.864313,major
11,-238.33655,21.988071,-17.301283,-7.270212,-16.704666,-8.244879,-27.622974,-7.4119387,-14.606768,-5.721516,-9.410626,-3.3017683,-12.700314,major
12,-234.19954,17.352066,-11.731573,-10.375027,-15.966337,-10.952,-29.486439,-1.4837925,-18.862095,-5.0350575,-12.839256,2.6627798,-14.409707,major
13,-218.1111,8.214981,-1.9653262,-10.237633,-17.714031,-13.831234,-22.197182,-2.3359103,-16.494968,-0.99303794,-14.148334,3.9283097,-12.605,major
14,-207.47849,10.191685,3.1197464,-1.5972003,-14.751486,-7.4957438,-14.30307,-7.41827,-15.201277,-3.552615,-17.82529,-0.10244459,-14.144913,major
15,-205.99628,9.920947,3.0006778,-4.7758985,-15.099258,-6.795553,-13.718994,-5.1205196,-14.804981,-5.2732077,-13.979815,0.21190155,-14.65752,major
16,-210.23578,7.9376974,-0.81654996,-6.4233007,-17.6963,-9.499102,-16.842175,-7.1139746,-13.493155,-0.28102833,-10.649295,0.8485107,-14.768172,major
17,-213.59421,4.1512384,-2.2418303,-5.3332214,-19.767502,-13.831734,-19.255566,-8.994707,-16.049004,-1.3315872,-13.092479,-2.5824134,-19.768831,major
18,-217.67369,1.9724249,-2.9293773,-6.452943,-20.284327,-11.363239,-25.14922,-8.692755,-18.245403,-3.6240444,-13.831276,-3.590406,-19.52966,major
19,-215.33101,2.0991242,-7.0971837,-7.7957764,-19.23618,-6.130827,-23.377804,-5.7091627,-20.844158,-3.0523674,-14.688393,-2.1058803,-14.973644,major
20,-213.81284,3.1328545,-2.2243822,-6.193902,-19.552528,-9.051334,-19.335182,-4.2003117,-19.858515,-1.0943699,-12.794329,5.404339,-13.286297,major
21,-214.79097,3.3086329,-1.6873968,-7.975688,-19.740955,-12.429909,-15.626935,-7.5789337,-17.846697,1.7206705,-11.626371,4.277063,-11.736971,major
22,-220.93852,7.0388217,1.2718958,-6.7244406,-18.504421,-11.9140835,-13.242115,-9.669903,-12.326995,3.8885963,-6.768358,1.4360409,-14.569488,major
23,-226.90227,16.748459,0.6026379,-8.887335,-19.691399,-9.081926,-11.684956,-7.028698,-11.597231,-4.238839,-9.231542,-0.1942991,-11.709692,major
24,-224.09467,25.474,-2.684431,-8.11614,-14.410529,-8.355215,-12.248915,-6.174898,-10.374336,-6.6421356,-6.3731513,-2.3098238,-10.220251,major
25,-233.73932,28.08987,-8.246012,-8.302328,-7.8510027,-6.0481844,-14.657171,-6.165283,-7.753723,-2.863008,-8.50767,-3.546334,-12.951675,major
26,-244.19188,27.275787,-13.256521,-9.137461,-14.746598,-5.162426,-18.398268,-4.653095,-10.451797,-2.5588822,-11.832689,-2.6379635,-15.938482,major
27,-237.38048,26.574408,-11.572248,-10.090381,-19.720028,-8.182941,-17.08712,-5.368516,-11.839262,-5.8316684,-7.8876076,-2.8533483,-15.394093,major
28,-239.1128,25.07624,-12.643525,-9.882517,-19.3984,-11.469301,-18.26471,-6.9681454,-10.633642,-2.1745684,-8.446434,-0.7909355,-11.891556,major
29,-242.45325,22.730831,-15.375023,-10.90695,-21.639376,-9.910198,-21.021679,-3.3546104,-12.271454,-2.7199008,-11.370165,2.4763234,-9.493652,major
30,-238.03044,25.443228,-15.5211525,-12.924013,-20.191896,-7.110957,-17.17923,-7.371212,-11.127636,-7.993676,-7.5104103,1.9579372,-11.98461,major
31,-232.52864,29.313408,-9.17499,-7.723794,-18.826603,-2.4064858,-12.283132,-7.2295,-9.180714,-4.0204997,-11.707159,1.0006943,-7.932871,major
32,-228.4485,26.393497,-6.9547606,-2.9319715,-15.562454,-4.0017595,-13.038956,-5.9766436,-11.342794,1.3821023,-9.800008,-0.99254537,-5.470189,major
33,-236.97281,29.940182,-12.262384,-3.213677,-15.753088,-7.274747,-16.352615,-4.6700854,-14.2154045,3.887903,-8.609678,-4.084223,-8.342582,major
34,-232.10059,29.448626,-17.544157,-2.8788662,-15.728887,-6.6686444,-15.173384,-6.8888874,-14.292319,1.0949581,-10.271875,-4.657133,-12.324678,major
35,-224.07011,23.600523,-11.278585,-7.569722,-16.643848,-7.010461,-21.086388,-8.89976,-9.627779,-0.69059634,-10.137583,-5.239866,-13.694031,major
36,-228.26147,25.528,-13.367172,-8.519859,-17.566895,-13.104069,-18.37932,-3.9865098,-12.506225,-2.5359616,-7.761462,-2.5132856,-12.754479,major
37,-228.12657,28.811111,-16.085417,-7.5638165,-14.115026,-13.172398,-18.121107,-5.1140175,-14.340728,-4.584831,-6.9866,0.9018062,-12.0866165,major
38,-223.88179,30.65392,-20.578903,-9.142885,-20.062012,-14.303476,-21.638866,-9.213404,-15.92485,-4.548762,-11.71661,-0.581632,-10.672992,major
39,-225.86781,26.036545,-19.173113,-14.019033,-23.224583,-16.539753,-19.98822,-9.737982,-13.0554085,-3.2195017,-9.993444,-2.4566586,-11.806116,major
40,-231.66095,23.052462,-18.256104,-15.380818,-19.478806,-13.154257,-21.195942,-9.09718,-14.565741,-1.4780837,-10.827066,-4.680197,-16.541908,major
41,-228.12222,26.200493,-22.442139,-11.64308,-18.606968,-8.875547,-25.310223,-10.032789,-17.29776,0.8105968,-14.710323,-6.0189276,-15.651461,major
42,-231.93465,28.664667,-14.675009,-11.801481,-20.039177,-13.722261,-25.692955,-7.9338136,-16.932707,-3.0077844,-15.227076,-4.696748,-8.831017,major
43,-233.36203,21.462334,-10.533851,-11.587299,-17.675253,-14.637346,-21.93068,-3.168426,-13.703176,-7.4602203,-10.116928,-0.78478926,-6.6423526,major
44,-232.06865,20.630705,-15.403624,-12.543261,-21.935497,-8.06015,-19.945442,-6.139838,-16.001448,-5.274707,-6.5738516,2.0208004,-7.999101,major
45,-227.92532,20.979948,-17.859394,-13.840115,-20.891684,-7.9874883,-18.483324,-10.506735,-15.399277,-3.4442189,-11.473594,-0.45332423,-8.689462,major
46,-229.49359,23.342743,-18.0272,-17.54157,-23.936205,-14.507956,-20.112076,-10.898432,-14.663136,-5.502452,-15.244271,-0.5882332,-11.07653,major
47,-231.70392,24.473797,-21.26154,-19.863056,-24.796448,-18.114212,-23.522173,-13.838601,-17.078014,-12.592747,-15.122623,-3.137526,-8.670795,major
48,-233.90302,22.583736,-19.75383,-17.599867,-23.267834,-17.011978,-24.459145,-11.232014,-14.902169,-9.362414,-12.39571,-4.1761026,-11.318592,major
49,-232.74792,22.930037,-16.536795,-16.147163,-18.796566,-18.528824,-26.702623,-10.262557,-16.232376,-9.675817,-12.531397,-5.8074856,-13.634572,major
50,-231.4117,25.997501,-18.45266,-14.528639,-19.702885,-18.97837,-27.45768,-11.28714,-18.736261,-12.354906,-15.709764,-1.8375227,-12.64473,major
51,-229.22339,35.360863,-16.118176,-11.085289,-22.696342,-11.487417,-22.556858,-7.016795,-14.7634735,-8.61775,-15.222431,3.1366568,-15.315702,major
52,-250.06314,37.392033,-14.347,-1.8986224,-16.766197,-11.628326,-21.837248,-2.435974,-7.70639,-1.7704592,-16.802021,3.4133096,-12.56969,major
0,-487.87872,-44.939026,32.730003,-13.472537,9.125709,-0.9109644,1.340385,2.032389,-8.502859,15.368172,-13.497769,7.192957,-9.115526,collybita
1,-352.92252,-28.377352,17.357298,-10.876411,8.406812,-4.691801,3.7732782,0.5849735,2.0795658,9.964361,-12.863911,7.2119064,-3.6709688,collybita
